FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,STATE,LATITUDE,LONGITUDE,OWNER_DESCR,MONTH,MONTH_NAME,CAUSE_TYPE,SIZE_CLASS_LABEL
1995,143,Railroad,3,B,FL,29.22,-82.96,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2000,288,Miscellaneous,1,B,NC,36.15,-81.6333,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
1999,257,Equipment Use,100,D,AL,34.6325,-86.6736,MISSING/NOT SPECIFIED,9,Sep,Human,D: 100-299 acres
2015,222,Lightning,2,B,WY,44.3946,-104.5102,PRIVATE,8,Aug,Natural,B: 0.25-9.9 acres
1995,56,Smoking,0.5,B,VA,38.93333,-78.51667,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2007,330,Missing/Undefined,0.5,B,PR,18.322067,-66.954826,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2005,273,Lightning,15,C,AR,35.45916,-93.86200002,MISSING/NOT SPECIFIED,9,Sep,Natural,C: 10-99.9 acres
1999,280,Debris Burning,3,B,SC,33.7,-79.5,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2014,103,Debris Burning,0.2,A,VA,39.11694444,-78.39888889,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2010,133,Debris Burning,1.6,B,AL,32.587292,-85.944874,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2011,284,Equipment Use,0.05,A,WI,45.4055,-91.2606,PRIVATE,10,Oct,Human,A: <0.25 acres
2015,181,Lightning,0.1,A,AZ,35.88555556,-112.11916667,USFS,6,Jun,Natural,A: <0.25 acres
2006,5,Equipment Use,0.8,B,SC,34.38394998,-79.90387997,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2011,83,Debris Burning,1,B,TX,32.006256,-97.308569,STATE OR PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2014,309,Miscellaneous,7,B,AL,30.814184,-88.100092,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2006,181,Lightning,0.1,A,AZ,36.0647,-109.1826,BIA,6,Jun,Natural,A: <0.25 acres
2010,295,Debris Burning,0.1,A,GA,32.46130316,-83.4360296,PRIVATE,10,Oct,Human,A: <0.25 acres
1995,335,Debris Burning,20,C,AL,33.76386,-85.45607,MISSING/NOT SPECIFIED,12,Dec,Human,C: 10-99.9 acres
2000,86,Equipment Use,0.1,A,CA,33.78018975,-116.30988242,OTHER FEDERAL,3,Mar,Human,A: <0.25 acres
1992,142,Children,2,B,MI,44.35608142,-84.4204871,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2007,174,Miscellaneous,0.5,B,AZ,33.07383,-111.74733,BIA,6,Jun,Human,B: 0.25-9.9 acres
2006,68,Debris Burning,0.5,B,FL,26.52082999,-81.57111001,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2011,54,Arson,1,B,OK,35.71309999,-94.5368,STATE,2,Feb,Human,B: 0.25-9.9 acres
2009,116,Miscellaneous,0.15,A,TX,33.95432405,-98.65570118,STATE OR PRIVATE,4,Apr,Human,A: <0.25 acres
1992,199,Lightning,0.01,A,OR,42.26492,-123.37721,BLM,7,Jul,Natural,A: <0.25 acres
1996,146,Miscellaneous,36.3,C,MI,46.57110548,-85.14570673,MISSING/NOT SPECIFIED,5,May,Human,C: 10-99.9 acres
1995,251,Arson,3,B,TX,30.93542,-93.63541,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
1999,148,Lightning,0.1,A,FL,27.04,-82.08,MISSING/NOT SPECIFIED,5,May,Natural,A: <0.25 acres
2000,99,Miscellaneous,50,C,SD,45.78228,-100.75865,PRIVATE,4,Apr,Human,C: 10-99.9 acres
2011,42,Railroad,1,B,NE,41.16224289,-97.92440033,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2007,214,Campfire,0.1,A,VT,43.04722222,-72.85222222,USFS,8,Aug,Human,A: <0.25 acres
2007,90,Equipment Use,7,B,FL,25.41,-80.4525,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2001,34,Debris Burning,0.5,B,NC,35.3667,-83.1333,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1992,162,Lightning,0.3,B,NV,41.9832,-114.6675,PRIVATE,6,Jun,Natural,B: 0.25-9.9 acres
1998,297,Miscellaneous,2,B,MS,33.1619297,-89.16053089,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
1996,119,Arson,21,C,MI,45.90604522,-87.35716164,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
2015,178,Miscellaneous,0.2,A,OR,42.40972,-122.80472,COUNTY,6,Jun,Human,A: <0.25 acres
2011,83,Smoking,1,B,TX,31.1189714,-97.8688778,STATE OR PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2008,242,Miscellaneous,0.5,B,CA,40.35305555,-122.28111111,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2005,101,Smoking,2.44,B,NY,42.80296472,-73.51519945,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2007,313,Miscellaneous,1,B,TX,33.01506,-94.22111,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2001,124,Miscellaneous,0.5,B,NC,35.615,-82.25666667,USFS,5,May,Human,B: 0.25-9.9 acres
2011,238,Lightning,0.1,A,UT,37.8025,-111.845,USFS,8,Aug,Natural,A: <0.25 acres
1998,344,Arson,11,C,VA,37.2917,-76.465,MISSING/NOT SPECIFIED,12,Dec,Human,C: 10-99.9 acres
2015,50,Arson,26.6,C,GA,33.11841667,-81.89652778,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2003,217,Lightning,0.5,B,WA,47.96638889,-120.06583333,USFS,8,Aug,Natural,B: 0.25-9.9 acres
1994,187,Missing/Undefined,1,B,NM,34.74638748,-106.06972503,PRIVATE,7,Jul,Human,B: 0.25-9.9 acres
1995,200,Lightning,2,B,WA,46.68666667,-121.36,USFS,7,Jul,Natural,B: 0.25-9.9 acres
2010,76,Debris Burning,0.1,A,OK,34.2805,-97.0603,PRIVATE,3,Mar,Human,A: <0.25 acres
2005,39,Debris Burning,10,C,SC,33.25166999,-79.64277998,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2005,235,Miscellaneous,0.1,A,NY,41.11142228,-73.95023249,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
2006,24,Equipment Use,0.1,A,SD,43.0506,-102.5669,BIA,1,Jan,Human,A: <0.25 acres
2000,57,Children,0.2,A,NC,35.0833,-80.6333,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2005,195,Missing/Undefined,36,C,UT,37.49307665,-113.21802156,MISSING/NOT SPECIFIED,7,Jul,Human,C: 10-99.9 acres
2001,278,Lightning,0.1,A,AZ,36.9683,-113.0624,BLM,10,Oct,Natural,A: <0.25 acres
1993,74,Debris Burning,10,C,MS,34.0364423,-89.67059337,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
2007,89,Debris Burning,5,B,AR,34.8422,-94.03653,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1992,167,Debris Burning,0.1,A,AZ,33.1167,-111.9007,BIA,6,Jun,Human,A: <0.25 acres
2009,232,Missing/Undefined,1,B,OR,45.3308,-122.3717,PRIVATE,8,Aug,Human,B: 0.25-9.9 acres
2004,79,Railroad,11.5,C,GA,32.05646842,-81.25826929,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
2005,256,Debris Burning,10,C,TX,33.66289998,-95.16433,MISSING/NOT SPECIFIED,9,Sep,Human,C: 10-99.9 acres
2007,170,Miscellaneous,0.1,A,NY,41.45146549,-73.67177702,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
2010,185,Fireworks,3,B,NC,35.91285,-75.66691666,STATE,7,Jul,Human,B: 0.25-9.9 acres
2015,186,Miscellaneous,0.1,A,WA,47.398,-122.8296,PRIVATE,7,Jul,Human,A: <0.25 acres
2007,171,Lightning,0.1,A,FL,30.66416998,-84.62999998,MISSING/NOT SPECIFIED,6,Jun,Natural,A: <0.25 acres
2015,242,Debris Burning,1,B,TX,28.797676,-96.880647,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2005,195,Lightning,0.4,B,OR,42.90916667,-122.57777778,USFS,7,Jul,Natural,B: 0.25-9.9 acres
1993,238,Debris Burning,3,B,TX,31.67708,-95.08958,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
1996,205,Lightning,14,C,CA,37.733,-119.4602,NPS,7,Jul,Natural,C: 10-99.9 acres
2012,65,Arson,1.5,B,NM,34.904092,-106.69129,BIA,3,Mar,Human,B: 0.25-9.9 acres
1996,117,Miscellaneous,0.1,A,WI,43.92508541,-89.84484861,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2015,195,Miscellaneous,5.4,B,CA,36.5918,-119.2759,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2006,22,Equipment Use,0.1,A,CA,39.67305555,-123.48611111,MISSING/NOT SPECIFIED,1,Jan,Human,A: <0.25 acres
2001,317,Debris Burning,6.5,B,GA,32.7674,-84.8691,STATE,11,Nov,Human,B: 0.25-9.9 acres
2005,71,Debris Burning,4,B,MS,31.1522,-89.8864,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1995,91,Debris Burning,180,D,MO,38.01528861,-92.52564908,MISSING/NOT SPECIFIED,3,Mar,Human,D: 100-299 acres
1994,143,Miscellaneous,0.1,A,NC,34.845,-80.7717,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2006,184,Arson,8,B,AL,33.066851,-86.434337,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
1999,192,Lightning,0.1,A,CA,34.3075,-117.20166667,USFS,7,Jul,Natural,A: <0.25 acres
1997,151,Children,2,B,CA,36.97305555,-119.35805555,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2001,162,Equipment Use,0.1,A,CA,33.910231,-116.554111,PRIVATE,6,Jun,Human,A: <0.25 acres
2008,221,Lightning,0.01,A,CA,41.53444444,-121.8025,USFS,8,Aug,Natural,A: <0.25 acres
1993,28,Arson,20,C,TX,30.34375,-94.02292,MISSING/NOT SPECIFIED,1,Jan,Human,C: 10-99.9 acres
1997,200,Arson,2,B,AR,36.2992,-92.7217,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2010,177,Lightning,10,C,FL,29.2736,-82.6184,STATE,6,Jun,Natural,C: 10-99.9 acres
2000,232,Equipment Use,2,B,AR,34.0431,-92.9625,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2012,214,Lightning,0.1,A,UT,40.23119538,-110.8071026,STATE,8,Aug,Natural,A: <0.25 acres
2002,94,Children,0.25,A,NJ,39.95834,-74.57083,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1994,191,Smoking,0.1,A,NC,35.9783,-76.775,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
1998,341,Smoking,0.1,A,NC,35.7017,-81.295,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2000,40,Miscellaneous,0.1,A,MS,31.6753,-88.7772,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
1996,186,Railroad,0.2,A,AL,32.91425,-87.89512,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2000,48,Arson,2,B,LA,30.9486,-93.5147,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1996,281,Equipment Use,0.5,B,CA,37.04805555,-122.16,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2009,51,Debris Burning,1,B,AR,36.00616,-93.01565,PRIVATE,2,Feb,Human,B: 0.25-9.9 acres
2005,303,Debris Burning,40,C,MS,31.17,-90.1867,MISSING/NOT SPECIFIED,10,Oct,Human,C: 10-99.9 acres
2006,342,Debris Burning,0.13,A,GA,33.49993396,-82.55937192,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2013,230,Lightning,0.1,A,UT,37.5058,-113.1886,BLM,8,Aug,Natural,A: <0.25 acres
2002,332,Children,0.1,A,CA,41.78,-124.18611111,MISSING/NOT SPECIFIED,11,Nov,Human,A: <0.25 acres
1994,105,Smoking,35,C,UT,37.1666,-113.6008,BLM,4,Apr,Human,C: 10-99.9 acres
2002,52,Children,2,B,LA,30.8547,-92.8325,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2009,80,Arson,0.1,A,NY,41.40962927,-73.67669185,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2007,250,Debris Burning,5,B,TX,33.7781,-97.05898,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
1993,231,Railroad,1,B,FL,26.61,-81.74,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2006,70,Debris Burning,2,B,SC,32.91434,-81.31429002,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2015,296,Debris Burning,0.88,B,GA,30.91595833,-83.98039167,PRIVATE,10,Oct,Human,B: 0.25-9.9 acres
2001,204,Debris Burning,3,B,SD,43.1555,-102.6855,BIA,7,Jul,Human,B: 0.25-9.9 acres
1998,169,Equipment Use,9,B,FL,28.86,-80.84,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
1996,65,Debris Burning,2,B,MS,33.40037226,-88.94179321,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1993,235,Lightning,20,C,FL,30.34,-84.02,MISSING/NOT SPECIFIED,8,Aug,Natural,C: 10-99.9 acres
1998,201,Lightning,0.1,A,UT,38.0319,-112.6563,BLM,7,Jul,Natural,A: <0.25 acres
2004,127,Miscellaneous,0.5,B,NY,43.26558217,-77.42756468,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1999,47,Debris Burning,14.3,C,GA,30.8814,-83.1786,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2001,118,Smoking,1.67,B,NY,41.10064903,-74.0236575,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2002,254,Equipment Use,0.25,A,NJ,39.80416,-74.99166,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2013,310,Equipment Use,0.8,B,CA,40.53583333,-123.24,USFS,11,Nov,Human,B: 0.25-9.9 acres
2000,306,Debris Burning,9,B,AL,32.5197,-85.3614,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2008,138,Equipment Use,0.07,A,GA,32.8100293,-83.46337807,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2000,207,Campfire,0.2,A,MT,46.31694444,-112.23555556,USFS,7,Jul,Human,A: <0.25 acres
2010,100,Debris Burning,18,C,KY,38.21755,-82.83785,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
2004,195,Campfire,0.1,A,WA,48.0475,-121.67333333,USFS,7,Jul,Human,A: <0.25 acres
1997,183,Lightning,1.8,B,ID,43.26226,-116.1849,BLM,7,Jul,Natural,B: 0.25-9.9 acres
2007,54,Missing/Undefined,12,C,OK,34.5515,-95.07433,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
1998,59,Debris Burning,0.1,A,GA,34.5497,-83.949700000000007,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
1997,309,Equipment Use,0.1,A,CA,36.55305555,-119.40305555,MISSING/NOT SPECIFIED,11,Nov,Human,A: <0.25 acres
2007,284,Miscellaneous,0.1,A,ID,44.55194444,-116.14305556,USFS,10,Oct,Human,A: <0.25 acres
1994,220,Equipment Use,0.1,A,NC,35.6817,-75.885,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
2007,197,Arson,0.2,A,SC,33.66422,-81.67358,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2007,54,Debris Burning,1,B,TX,32.31409997,-98.10596001,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1995,50,Campfire,20,C,MT,45.5847,-106.6192,BIA,2,Feb,Human,C: 10-99.9 acres
2010,219,Debris Burning,1,B,TX,31.48094752,-95.52911174,STATE OR PRIVATE,8,Aug,Human,B: 0.25-9.9 acres
2005,361,Debris Burning,1.89,B,GA,31.07153187,-84.54655226,MISSING/NOT SPECIFIED,12,Dec,Human,B: 0.25-9.9 acres
2011,267,Missing/Undefined,25,C,TX,29.9248,-97.9123,STATE OR PRIVATE,9,Sep,Human,C: 10-99.9 acres
2008,324,Debris Burning,5,B,FL,30.60278,-86.90472,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2005,124,Arson,0.5,B,NY,43.3236059,-76.72243349,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1996,138,Equipment Use,0.1,A,CA,32.86694444,-116.86611111,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2010,281,Debris Burning,4,B,AL,33.855035,-87.208369,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2014,102,Debris Burning,0.1,A,PA,40.325,-77.37389,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2009,106,Children,0.2,A,ME,44.395528,-69.953889,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1998,283,Equipment Use,0.1,A,CA,37.06111111,-122.085,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
1999,186,Children,0.3,B,SC,34.6,-80.15,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2012,331,Arson,0.1,A,NC,36.09896667,-80.04665,PRIVATE,11,Nov,Human,A: <0.25 acres
2009,279,Miscellaneous,0.1,A,NY,40.74926379,-73.86847391,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
1992,225,Children,1,B,MT,48.2833,-109.8674,BIA,8,Aug,Human,B: 0.25-9.9 acres
2014,92,Debris Burning,0.5,B,TX,33.206516,-97.147645,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2011,102,Powerline,1,B,TX,30.75553333,-94.0087,STATE OR PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
2005,49,Debris Burning,0.11,A,GA,31.81918467,-83.57505149,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
1992,64,Missing/Undefined,2,B,SC,34.35833333,-80.50833333,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,216,Miscellaneous,1,B,TX,32.68268998,-95.99938,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
1996,102,Debris Burning,1,B,NC,35.365,-78.7183,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2001,78,Miscellaneous,0.3,B,KY,37.4572,-82.8242,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1994,49,Missing/Undefined,10,C,OK,34.44119984,-94.58380127,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2012,66,Arson,250,D,OK,35.72611111,-95.01694444,PRIVATE,3,Mar,Human,D: 100-299 acres
2006,227,Lightning,0.6,B,FL,28.47805997,-80.96138998,MISSING/NOT SPECIFIED,8,Aug,Natural,B: 0.25-9.9 acres
2007,188,Campfire,0.25,A,MT,45.19111111,-109.59666667,USFS,7,Jul,Human,A: <0.25 acres
1996,211,Lightning,0.1,A,OR,42.38926,-121.78326,PRIVATE,7,Jul,Natural,A: <0.25 acres
2014,275,Arson,1,B,PA,41.38778,-75.76833,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
1997,40,Debris Burning,0.1,A,FL,28.76,-82.03,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2014,49,Debris Burning,40,C,AR,35.2199,-93.33,PRIVATE,2,Feb,Human,C: 10-99.9 acres
2015,288,Missing/Undefined,2.15,B,LA,30.885,-92.726,PRIVATE,10,Oct,Human,B: 0.25-9.9 acres
1992,225,Lightning,0.2,A,OR,42.595,-121.22166667,USFS,8,Aug,Natural,A: <0.25 acres
1993,219,Arson,1.68,B,GA,31.7553,-82.297,PRIVATE,8,Aug,Human,B: 0.25-9.9 acres
2004,182,Fireworks,0.1,A,MN,47.2555,-95.6078,BIA,6,Jun,Human,A: <0.25 acres
2006,89,Missing/Undefined,2,B,KY,37.53107998,-82.77944999,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,62,Smoking,0.2,A,TN,35.33999997,-87.73499999,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
2007,254,Missing/Undefined,1.5,B,HI,21.9049206,-159.5327911,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2002,21,Railroad,4.4,B,FL,30.9719,-87.0456,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2003,213,Debris Burning,0.5,B,OK,35.27333333,-95.42166665,PRIVATE,7,Jul,Human,B: 0.25-9.9 acres
2010,94,Lightning,1,B,NE,41.68396378,-97.99066162,MISSING/NOT SPECIFIED,4,Apr,Natural,B: 0.25-9.9 acres
2012,73,Debris Burning,5,B,IA,40.660209,-92.692193,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2008,269,Arson,1,B,CA,37.00888888,-122.03388888,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2005,308,Equipment Use,3,B,AZ,32.7447,-114.7011,BIA,11,Nov,Human,B: 0.25-9.9 acres
1995,298,Arson,1,B,MS,33.5451409,-89.16486917,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2001,258,Lightning,0.1,A,OR,43.55138889,-122.56805556,USFS,9,Sep,Natural,A: <0.25 acres
2001,363,Miscellaneous,0.1,A,NC,35.6667,-80.0167,MISSING/NOT SPECIFIED,12,Dec,Human,A: <0.25 acres
2002,184,Lightning,0.1,A,AZ,33.65222222,-109.2225,USFS,7,Jul,Natural,A: <0.25 acres
1992,296,Railroad,0.1,A,FL,29.59,-82.65,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2005,74,Missing/Undefined,1,B,PR,18.019117,-65.908173,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2008,29,Missing/Undefined,15,C,MS,32.404731,-88.769692,MISSING/NOT SPECIFIED,1,Jan,Human,C: 10-99.9 acres
2006,206,Lightning,0.01,A,NM,35.83388889,-106.72666667,USFS,7,Jul,Natural,A: <0.25 acres
2006,201,Miscellaneous,0.1,A,CA,34.81888889,-118.99277778,STATE OR PRIVATE,7,Jul,Human,A: <0.25 acres
2011,164,Miscellaneous,2,B,CA,37.411452,-120.843101,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2000,97,Campfire,7,B,OK,35.7614,-94.6747,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2001,191,Lightning,0.1,A,CA,41.9825,-123.00361111,STATE OR PRIVATE,7,Jul,Natural,A: <0.25 acres
1998,169,Arson,1,B,GA,32.115,-81.6708,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2014,31,Debris Burning,1,B,TX,32.1389188,-97.1394323,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2005,327,Equipment Use,0.1,A,SD,43.0231,-102.55,BIA,11,Nov,Human,A: <0.25 acres
2013,348,Miscellaneous,0.1,A,AZ,33.56,-111.7176,BIA,12,Dec,Human,A: <0.25 acres
2002,245,Equipment Use,0.1,A,CA,40.49805555,-124.28194444,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2001,147,Campfire,0.1,A,CA,33.6625,-117.45777778,USFS,5,May,Human,A: <0.25 acres
2011,217,Miscellaneous,1,B,AR,35.40961,-92.03113,PRIVATE,8,Aug,Human,B: 0.25-9.9 acres
2006,165,Equipment Use,0.3,B,OK,36.4739,-96.6286,BIA,6,Jun,Human,B: 0.25-9.9 acres
2008,101,Miscellaneous,2.25,B,NY,42.5166274,-75.98207719,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2003,165,Equipment Use,2,B,CA,37.39888888,-121.15111111,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2008,80,Missing/Undefined,3,B,NC,34.91883,-79.00129,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2011,164,Powerline,1,B,TX,32.584301,-95.113428,STATE OR PRIVATE,6,Jun,Human,B: 0.25-9.9 acres
2008,94,Debris Burning,100,D,TX,32.87,-98.411,MISSING/NOT SPECIFIED,4,Apr,Human,D: 100-299 acres
2007,304,Arson,0.05,A,TN,36.2325,-82.15027778,STATE OR PRIVATE,10,Oct,Human,A: <0.25 acres
2006,87,Children,2,B,FL,27.26944001,-82.42221998,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2005,181,Lightning,0.4,B,PA,41.35441999,-77.52772999,MISSING/NOT SPECIFIED,6,Jun,Natural,B: 0.25-9.9 acres
1993,365,Children,10,C,FL,28.48,-82.49,MISSING/NOT SPECIFIED,12,Dec,Human,C: 10-99.9 acres
2005,102,Miscellaneous,0.5,B,NY,42.58966866,-76.59250311,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2011,32,Missing/Undefined,1,B,NC,34.81453333,-77.44375,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1998,86,Arson,18,C,KY,37.4108,-83.2258,MISSING/NOT SPECIFIED,3,Mar,Human,C: 10-99.9 acres
1998,250,Lightning,0.2,A,ID,44.20833333,-116.02,USFS,9,Sep,Natural,A: <0.25 acres
2012,5,Debris Burning,0.05,A,TX,33.957153,-98.527845,MISSING/NOT SPECIFIED,1,Jan,Human,A: <0.25 acres
2005,317,Missing/Undefined,60,C,KY,37.51953001,-83.60545998,MISSING/NOT SPECIFIED,11,Nov,Human,C: 10-99.9 acres
2014,251,Miscellaneous,0.1,A,NY,43.1541,-77.6197,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2006,111,Lightning,0.75,B,NY,43.35492148,-76.51038416,MISSING/NOT SPECIFIED,4,Apr,Natural,B: 0.25-9.9 acres
2004,110,Children,6,B,FL,29.85889001,-81.35666998,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1992,181,Lightning,0.5,B,AK,66.0162,-149.9193,BLM,6,Jun,Natural,B: 0.25-9.9 acres
2011,188,Debris Burning,0.1,A,GA,32.82367428,-84.78495867,PRIVATE,7,Jul,Human,A: <0.25 acres
2000,20,Equipment Use,0.1,A,CA,33.822961,-117.2526,PRIVATE,1,Jan,Human,A: <0.25 acres
2009,105,Debris Burning,1,B,MN,47.8753,-94.9089,TRIBAL,4,Apr,Human,B: 0.25-9.9 acres
1999,64,Debris Burning,1.9,B,GA,31.755,-81.2917,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
